Date Time,TEMPERATURE,RELATIVE_HUMIDITY,SOIL_MOISTURE,PRESSURE,WIND_SPEED,RAINFALL,NDVI
09-02-2022 07:37,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:37,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:38,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:38,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:38,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:39,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:39,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:39,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:39,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:40,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:40,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:40,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:41,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:41,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:41,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:42,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:42,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:42,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:42,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:43,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:43,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:43,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:44,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:44,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:44,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:45,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:45,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:45,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:45,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:46,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:46,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:46,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:47,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:47,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:47,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:47,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:48,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:48,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:48,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:49,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:49,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:49,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:50,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:50,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:50,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:50,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:51,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:51,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:51,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:52,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:52,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:52,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:53,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:53,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:53,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:53,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:54,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:54,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:54,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:55,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:55,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:55,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:55,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:56,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:56,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:56,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:57,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:57,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:57,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:58,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:58,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:58,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:58,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:59,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:59,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 07:59,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:00,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:00,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:00,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:01,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:01,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:01,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:01,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:02,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:02,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:02,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:03,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:03,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:03,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:03,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:04,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:04,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:04,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:05,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:05,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:05,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:06,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:06,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:06,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:06,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:07,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:07,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:07,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:08,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:08,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:08,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:09,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:09,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:09,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:09,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:10,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:10,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:10,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:11,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:11,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:11,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:11,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:12,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:12,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:12,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:13,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:13,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:13,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:14,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:14,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:14,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:14,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:15,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:15,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:15,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:16,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:16,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:16,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:16,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:17,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:17,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:17,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:18,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:18,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:18,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:19,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:19,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:19,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:19,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:20,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:20,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:20,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:21,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:21,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:21,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:22,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:22,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:22,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:22,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:23,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:23,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:23,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:24,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:24,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:24,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:24,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:25,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:25,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:25,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:26,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:26,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:26,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:27,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:27,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:27,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:27,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:28,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:28,139.63,40.355,8.985,493.06,1.435,0,0.33
09-02-2022 08:28,139.63,40.355,17.965,493.06,1.435,0,0.33
09-02-2022 08:29,139.63,40.355,17.965,493.06,1.435,0,0.33
09-02-2022 08:29,139.63,40.355,17.965,493.06,1.435,0,0.33
09-02-2022 08:29,139.63,40.355,17.965,493.06,1.435,0,0.33
09-02-2022 08:30,139.63,40.355,17.965,493.06,1.435,0,0.33
09-02-2022 08:30,139.63,40.355,17.965,493.06,1.435,0,0.33
09-02-2022 08:30,139.63,40.355,17.965,493.06,1.435,0,0.33
09-02-2022 08:30,139.63,40.355,17.965,493.06,1.435,0,0.33
09-02-2022 08:31,139.63,40.355,17.965,493.06,1.435,0,0.33
09-02-2022 08:31,139.63,40.355,17.96,493.06,1.435,0,0.33
09-02-2022 08:31,139.63,40.355,17.96,493.06,1.435,0,0.33
09-02-2022 08:32,139.63,40.355,17.96,493.06,1.435,0,0.33
09-02-2022 08:32,139.63,40.355,17.86,493.06,1.435,0,0.33
09-02-2022 08:32,139.63,40.355,17.86,493.06,1.435,0,0.33
09-02-2022 08:33,139.63,40.355,17.86,493.06,1.435,0,0.33
09-02-2022 08:33,139.63,40.355,17.86,493.06,1.435,0,0.33
09-02-2022 08:33,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:33,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:34,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:34,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:34,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:35,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:35,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:35,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:35,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:36,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:36,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:36,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:37,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:37,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:37,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:38,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:38,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:38,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:38,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:39,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:39,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:39,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:40,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:40,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:40,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:41,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:41,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:41,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:41,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:42,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:42,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:42,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:43,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:43,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:43,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:43,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:44,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:44,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:44,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:45,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:45,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:45,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:46,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:46,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:46,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:46,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:47,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:47,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:47,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:48,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:48,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:48,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:49,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:49,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:49,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:49,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:50,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:50,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:50,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:51,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:51,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:51,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:52,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:52,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:52,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:52,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:53,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:53,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:53,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:54,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:54,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:54,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:54,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:55,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:55,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:55,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:56,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:56,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:56,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:57,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:57,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:57,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:57,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:58,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:58,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:58,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:59,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:59,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 08:59,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 09:00,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 09:00,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 09:00,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 09:00,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 09:01,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 09:01,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 09:01,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 09:02,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 09:02,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 09:02,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 09:02,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 09:03,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 09:03,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 09:03,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 09:04,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 09:04,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 09:04,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 09:05,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 09:05,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 09:05,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 09:05,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 09:06,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 09:06,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 09:06,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 09:07,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 09:07,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 09:07,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 09:08,139.63,40.355,17.95,493.06,1.435,0,0.33
09-02-2022 09:08,139.63,40.355,17.95,493.06,1.435,0,0.33
